#en_reviews,upvoted,early_access
"pubg sucks, radical heights is better. We want content, improvements, dab animation, maps, not skins. 2/10",False,True
"This is not worth $59.99 USD, Developer Greed at its finest.",False,False
"Recommend or not . . . Recommend or not . . . Hmm . . .  Even as I type my review, I'm not entirely sure how I feel about this game.  Did I enjoy playing it? Yes. Well, mostly.  Perhaps the tried-and-true Pro's and Con's list is the way to go.  Then we'll see where we land. So first, the positives: The art is pretty.  The backgrounds are vibrant and colorful.  The sprites themselves are beautiful, and the women are certainly attractive.  CGs are plentiful - especially given the length of the game.  There's obvious care and effort put into the artwork, but is that really enough? If you like Yuri, that's basically the whole plot.  Pumpkin is in love with her boss and wants to sleep with her.  That's essentially it.  I mean, there are some minor details in how we get to that point, but let's be honest; once you realize that's the objective, that's all most of us (guys) will care about.  Let's make it happen! On the negative, the story is insanely short. I was able to complete all the achievements in a little over an hour.  I'm a fast reader, but even still.  Many of them are for random choices in the middle of the game, so in essence there are actually only 4, or perhaps 5, endings. And one of those can be reached in 5-10 minutes. The translation is . . . wonky.  It's certainly not the worst I've ever played/read, but the grammar, verb tense, etc. is all over the place.  Now, I've had games with horrible english be almost a positive for me (check out my review for  ). But this is in that gray area.  It's bad enough that it's distracting to me, but not so far off that it's adorable.  If you're reading this VN in Russian, this obviously won't apply to you. In the end, I feel as though the playtime and general blandness of the story are enough to have me tell you to hold off on this one.  At $4, I'm not sure it's worth the money.  In a bundle, on a 75% sale, or received as a gift? Absolutely worth a playthrough.  But just the once when you have an hour or so to kill.  And you want to see green and purple nakedness. P.S. In the game, hit TAB then type the word 'code' to unlock the nudity options.  It's not exactly vital or game changing, but I mean . . . boobs . . . so . . . yeah. Might as well look at them.",False,False
"◎ Target Audience ☐ Kids ☑ Everyone ☐ Casual Players ☐ Pro Players ☼ Graphics ☐ Potato ☑ Really Bad ☐ Bad ☐ OK ☐ Good  ☐ Beautiful  ☐ Masterpiece $ Price / Quality ☐ Full Price ☐ Wait For Sale ☐ Average ☐ Refund It If You Can ☑ Throw PC In The Bin ☣ Requirements ☑ 90s PC ☐ Minimum ☐ Medium  ☐ Fast ☐ High End  ☐ NASA computer ☼ Difficulty ☑ 2 Arms Required ☐ EZ ☐ Easy To Learn / Hard To Master  ☐ Hard (First Few Hours) ☐ Rage Mode Activated ♬ Game Time / Length ☑ Really Short (0 - 2 Hours) ☐ Short (2 - 8 Hours) ☐ Few Hours (8 - 12 Hours) ☐ Long (12+ Hours) ☐ Endless ۞ Story ☐ What Story? ☑ Barely Better Than Twilight ☐ Average ☐ Good ☐ Fantastic § Bugs ☐ Game Itself Is One Big BUG ☐ Bugs Destroy The Game ☐ A Lot Of Bugs ☐ A Few Bugs ☐ You Can Use Them For Speedrun ☑ None ✦ Other ☑ Single Player ☐ Multi Detailed I found this game utterly infuriating. The pace is slower than anything I've seen like this. All you do is click a mouse button but the pauses between the story leave too much time to justify playing another game. Only lasted as long as I did due to wanting to get all achievements but found the story somewhat cringeworthy and botched together. I genuinely felt as though I'd wasted the hours I put into this ""game"". Calling it a game is would be a total lie... this happens to be a mouse click life reduction virus. AVOID AT ALL COSTS!",False,False
This game graphics are bad. It look like they gave us the console version.,False,False
"The game doesn't have much going for it. It sounded kinda interesting at first, but you quickly realize there is zero depth to the game. Leveling up in mining, for example, just yields more types of rocks you can mine, but doesn't improve the gameplay in any meaningful way. The monsters are pretty basic. Skills have long cooldowns and there isn't a terrible variety of skills you can use. Most skills just buff damage or something like that. The game is caught in a hard place, on the one hand, it wants to be a free form game, and on the other, it uses a silly level based tiering system. The two don't mix very well. Combat is boring, the gathering is boring, and the game feels like a long chore. I can't recommend.",False,False
game is fun but not at the same time when you have to type in the code 50 times to connect to a lobby,False,False
"Fall-to-your-death simulator with some nice hellish scenery... until even the scenery gets boring.  The controls feel stiff and weird, I had to up my mouse sensitivity as there were no sensitivity options in the controls menu, but even then, if I want to entertain myself by falling to my death I'd do it in Mario 64 or something where at least I get a good Italian plumber wail of panic. It's saving grace is it's free so at least you won't waste your dollars, just your time.",False,False
"This game looks fun until you play it. Its a repetitive shell of a game that looks promising. I wish I could give this a thumbs up and recommend it but I can't. And here's why...                                                                                *The Good* * Spaceship customization. It's pretty fun to build and come up with different type of spaceships for mining, or killing an enemy. but it does get confusing because it doesn't hold your hand and explain everything. * Graphics and Frame rate. The Graphics are sharp and clean even the colors and how the neon lights of your ship glow as well as the particle effects. Frame rate does not take a hit at all. which I'm impressed especially if you build a giant monster ship or something. * Rogue like game play. I enjoy Roguelite games so the random loot for completing a mission is a plus.                                                                                       *The Bad* * Same 3 types of enemies. Ones that float and follow you, Shoot and chase you. Or stationary ones that shoot up in the sky like anti air. * Planets. I really hoped that this would have made the game but it doesn't all the planets are empty. there's some enemies on each planet but they feel hollow and I think it feels this way because of the missions. ( I'll explain this more below.) * The missions. What were they thinking? These missions are the same every time. Retrieve an item (Freezer Or ships blackbox) Kill or destroy Something. ( Corp transmitter, Hive, Overheating or pirate mines.)  Explore an area/planet. These should help each planet feel different but they don't. It just feels like you're doing the same thing every time you go to a solar system. * The soundtrack! Why did you guys choose those tracks? They sound grim and you'll hear the same track like 5 times in a row. This game should have an action/ creativity inspired track. *  If you put too many items on one part of your ship it'll wig out and start spazzing out so hard that literal parts of your ship will blow up. Not sure if this is a feature or glitch either way this is pretty lame considering that this game is about letting your imagination run wild.                                                                *Conclusion* This game would be good if it was still in Early access and if it was 10$ But I can't justify the 20.00$ Price point. You'll get a couple hours of fun out of this game but I can't see getting hundreds out of it. The game feels empty and repetitive. Even with the creative mode you'll get bored fast because there aren't that many scenarios to use your ship on. I'd rate this a 5/10 maybe a 6/10 if there were more missions and added more features. But right now it's going to get refunded.",False,False
"You fired a man without any proceedings. Technically broke a man's life. You acted like cowards. Now he's committed suicide. Are you satisfied ?  Rest in peace, Alec! Thank you for playing. It's an amazing game. It is a pity that the inherent worldview of the game is not respected by the developers of the Studio.",False,False
"Now, I want to sell it...",False,False
"I didnt like CsGo before snd Cs Source or Condition Zero are the better for me but now with CsGo for free and battle royale, its gonna worse.",False,False
"The game doesn't look nearly as good as it does in the trailer or the screenshots. It has more content than most VR games, but it's definitely not worth 40 bucks. The exploration and wave shooter levels are very limited and outside of that is almost nothing to do. I tried multiplayer, but it's not even possible to find other people playing. There aren't even any human NPC's (such as visitors) in the game even though they are shown in the trailer. Issued a refund.",False,False
"They PROMISED there would never be microtransactions. After all that grinding we do, what is our reward? MICROTRANSACTIONS",False,False
Way. Too. Slow. Good luck staying interested in this game long enough to complete the ridiculous tasks required for all achievements.,False,False
Nice game (not),False,True
"This is another one of theses cases where I really wish Steam reviews had a ""Thumbs sideways"" option. But since this isn't the case, I can't, in good faith, say I ""recommend"" this game, unfortunately. Which is a damn, damn shame. I really, really wanted to love this game, but I'm finding it very hard to do so right now. I like Momodora RutM a lot and I've been following this game since its announcement as Momodora V and the ♥♥♥♥♥♥♥♥ that it was. I felt really bad for rdein at the time, and was really glad when he managed to change the project around to become what we now know as Minoria, which at the time, looked really good. Now, I really love the theme of the game, I'm a big fan of anime nuns and the lore is interesting so far, the characters all look great. I genuinely love the visual style of this game and I do not believe it is a downgrade in comparison to RutM, just a different style that's not inherently superior nor inferior. The 3D models all look very cute to me and I love the backgrounds and the occasional 2D art, specially in the Fran chats. Although I do think some of the animations are a little less polished than RutM Exploration and platforming feel roughly the same to me, I think it's still fun and I really like the hidden walls in the game. I also was genuinely surprised to see different weapons with different combos, and I love how there's a trick with the RutM weapon to pretty much get a double jump, those little techs are always neat, even if unintentional However, where the game falls short to me, is in the combat, and it is the most relevant part to me. The most basic enemies in the game can take you out in 2 hits and the level up system feels pretty much irrelevant. It's very frustrating at time because the game simply doesn't do a very good job at all in giving you feedback for the damage you take. I died countless times because I ran into an enemy when I was already at half health, without even noticing it! Because I simply didn't think I would be at such a low health after only taking a single hit from another random enemy. Most of the time I actually died due to this rather than getting killed by a single enemy at once.  The issue here is mostly due to the fact that, again, the game simply isn't very good at making you FEEL that you actually took damage, and in turn it feels unecessarily punishing and awkward. If there was more visual aid and feedback, the enemies could even cause the same damage to you, but it wouldn't be so frustrating. (although I do think it's excessive to die in 2 hits to like the most basic mob in the game, and that should be looked into as well) I realize I haven't played much of the game and I'm not getting too deep into the mechanics here precisely because I don't have enough knowledge yet, but this was enough of an issue to me that I simply wanted to stop playing after 1 hour and a half or so. It was just really frustrating getting my progress stumped by what, to me, felt like very cheap deaths. I kinda get what experience they were trying to go after, but I think the game needed to be a lot more polished to provide for that. I think those things can be fixed, however, the devs are focused on bugs, and soft-locking or game-breaking glitches at the moment, which is understandable. But I do hope they address these issues eventually, because they truly hold back the game from being something potentially amazing, which it could have been. Ultimately, at its current state, I just find myself wanting to go back and play RutM, which I might actually do now, since I never got around to finishing that game. Which is a shame, I feel really sorry for not liking this game, because I know how the devs are proud of it, but I simply cannot ignore these issues, they genuinely damper the entire experience for me.",False,False
"hunt : cheater rise ? im Serious there are too many cheaters recently  ,  also this ♥♥♥♥ is not completed and needs lots of work in it such ( season pass , new game modes, new guns and traits , monthly updates and more)  ,  i dont recommend it buying in full price just wait for a sale ,  in the end dear devs you lazy ♥♥♥♥♥♥♥ ruined this game  ,  i loved it when it was in early acces after that ♥♥♥♥♥♥ update for official release game got worse than ever",False,False
High acurate FPS ever! EDIT: After 1 year of playing CS:GO got full of hackers and smurfers and i'm sick of it.From the best fps game to the worst one.I won't play until they fix the problem with hackers and smurfers.,False,False
"This game is full of pissweak ♥♥♥♥♥cats who are too scared to PvP and would rather run and hide. literal cancer, welcome to the internet.",False,True
"The game is literally a $1 meme, its only use is the title, the gameplay itself is more disappointing than I was expecting, and trust me I was expecting literally nothing. like they don't even allow you to edit camera angles or anything.  does have tits tho, but any other parts are cropped out/censored. I had to get 5 minutes of gameplay to post this review, there's barely 5 minutes of gameplay in this game Buy it if you want your friends to question what the ♥♥♥♥ you're playing for like 2 seconds one day but other than that don't bother with this",False,False
"Worst Motogp game ever. Stupid control, Terrible AI.",False,False
"KF 2 is a great game itself but lots of bugs,fps drop,bad servers,long duration loading and such things made it really hard to enjoy it",False,False
If I could play the game I'm sure I would enjoy it.,False,False
"I install it. I play it. I cry...few second of my life, which noone can return. Uninstall it. WORST GAME EVER",False,False
"I have purchased the game on Steam, played for 1500+ hours. Now cant play, beacuse need epic games account. Ridiculous.",False,False
"I got gifted this game for the meme, so I didn't waste any money on it. The game is seriously a pile of ♥♥♥♥ with boring gameplay, which is generally just clicking on a button to make your character develop in certain areas of the character's attributes. Plus, I never saw any anime titties, 0/10.",False,False
"ever played a game everyone raves about being the best thing ever? i did, but in my 38 hours i still didn't get it. the game is a massive, grindy cycle; research new technology, use the technology to get more stuff so you can research more technology. i can't recommend it",False,False
"A simple clicker that can be fun, especially if you have patience.  But I can't recommend it. I spend some days leveling my creatures both afk and active, then my comp crashed once and I lost all but really ALL my process over ALL my profiles. With other words, my time has been wasted...",False,True
ALMIR LA REPUTISIMA MADRE QUE TE REMIL PARIO HIJO DE UN TREN CARGADO DE PUTAS. DEJA DE PENSAR EL LA GUITA POR DOS SEGUNDOS GORDO BARBUDO Y LA CONCHA DE TU HERMANA,False,False
I literally just stopped mid game to say that this game is actual hot garbage.  The theory is orbit around a black hole as many times as you can while avoiding incoming obstacles.  Decent idea with trash implementation.    Once you get up around 50ish orbits all of a sudden RNG kicks in and instantly reverses your direction directly into the cloud of objects you just avoided ending the round.  Then lets say you actually do well on the reversal ... then they throw in double reversals ... either way you're ♥♥♥♥♥♥ by RNG.  Game is good for nothing but farming achievements.,False,False
"This is my memoirs, of how atrocious this game has been to my mental state. I have woken to horrible nightmares of membership subscriptions, for a tired out game. Oh I do not wish it upon any soul who wonders on to this grotesque piece of poop.",False,False
got vac banned cuz i was tired off losing against blatant hackers they still aren't banned to this day thank you volvo,False,False
"How did this crap even make it on Steam, they will put anything on here.  checked the game out and you need tons of $ to pump into the game to even try to play.   they dont even have a free mode just to play the mini game and practice and mess around, no its full on story and after a few dates its days for enough energy or you pay $ .    so bad",False,False
"Since the game is in early access I already expected to see some bugs and errors. But so far the game runs pretty well! I haven't found anything game breaking yet, nor do I hope to find any. But the few I found, I feel are worth mentioning at least: Building Mode is a funky when placing down the Blueprints(?), the swing animation (Battle Stance) appears to be out of sync, and I can't hit small targets with my sword even though I'm right next to them and looking at them. I still like the game despite the bugs, but I honestly can't recommend it as it is right now. But if you want to support the developers, don't let me stop you!",False,True
Well ok i got this game for free but what the hell?? It doesnt work absolutely. I was hyped for this game because it looked cool but now nothing. I dont recommend it from my view.,False,False
"I didn't expect to be amazed although.... From the start of the game I was told what to do like an order, when I stuck the waiter in the closet and didn't change in to his gear and walked away only to realise that I had a command on the screen saying 'change into waiter that I returned to the closet and then couldn't open it to change in to his gear... Hmmm. this was in the first 30min.. Stuff! that I can't be bothered starting again, who playtested this and how has it not been fixed. Maybe I'll come back and expect less but poor experience so far.",False,False
"sadly not a game: at this time, it's an early access no interaction, no possibility to win no possibility to save, you have to restart from the beginning each time",False,False
I don't even know what to say about this one. I did not manage to get in to it even though it looked interesting. So I did not have a good experience I got bored of the game really quickly but if you are a fan of the franchise then go for it.,False,False
"Piece of ♥♥♥♥ game, the ban system is worth nothing.  If you curse a few times, you get muted. If you kick 1 (ONE) hacker from the team, you get banned for hours for kicking too many people.  Hackers don't get banned, they can do whatever they want. Normal players get punished, hackers don't.",False,False
OMG this game is soo bad. I dont understand how does this have such a large playerbase. Not worth even when its free. 1/10 Do not recommend,False,False
"Robocraft-  Robocraft is a really fun game, it lets you build anything and everything you want, yes it has its glitches and hikups but every game has that.  The thrill of building your own robot then being able to fight against other people is awsome you can come up with your own design adn make it work. The maps are fun and detailed. The game has a viriety of diferent gamemodes you can play (including SP). The difernt blocks, jets and wheels make the building very intersting. PLus thers the team play working with your team on order to win the match. Then theres the down sides to it. Some people have figured out how to go underneath the map. Some times the game lages out and you have to restart the game. There are few moor things but over all the game is really fun and creative. ---*edit*--- after playing the game for a long time my computer got a virus after speaking with geek squad and trolling round on the internet Robocraft gave my computer a virus called the pup virus its small but that can lead to biger and wors viruses I don't recomend this game if your worried about a virus of any size.",False,True
"A regular MMORPG where you are on a path of being a hero. Standard point and click gameplay. What makes it so appealing is that this game is inspired by many mythologies, cultures etc. and does a pretty good job with presenting it. The soundtracks are good, atmosphere is amazing. It has so much potential to be succesful but terrible development made it fall apart. Give me a single reason to delete half of the game's content. One should experience a world like this but not on this version. Go to a private server, don't even waste a second here.",False,False
reviewing for badge,False,False
"its a walking simulator , nice view of space",False,False
"i feel like the game needs to be longer for the price, but im not refunding it bcus i want to support the dev. it is however very short for a $5CAD game, thts what u need 2 know before buying. (less than an hour)",False,False
"It's very rare that I am unable to have at the very least a single praise for a game I don't like. Wow where to begin with this hot mess of a game.....I mean this game is bad and I mean REALLY BAD! The map designs feel like someone is just painting by the numbers adding in only the most basic and mundane boring, bland landscape imaginable. Oh let's not forget when I logged in for the very first time, I received a machine gun volley of invites from every single random person imaginable. I literally got 35 invites within the first minute of logging in which was enragingly annoying. I could not find the settings menu fast enough to turn off notifications. An option such as that should be turned off by default seeing how a new player could get spammed into the ground with invites before they even put their foot in the door.  My gosh never has a game had such atrocious hit detection/registry in all my years of gaming. Aiming in this game is a bad joke and attempting to aim with ironsights is just dogs***. I lined up a target in my ironsights, took precise aim at my oppenent's head and opened fire like crazy only to find out I DID NOT HIT HIM ONCE! So throughout the match I sat there trying to figure out where the hit detection/registry allowed me to damage my opponents. And of all the ridiculous solutions I've found this has got to be the worst. I found out how to make headshots in this game using ironsights. The trick is you don't aim for their head when trying to make a headshot (I know I'm just as confused and surprised as you are by that fact). You aim either at their crotch or the center of your opponent's chest to make headshots which is a**backwards and makes no sense what so ever. And then there is the blatant hacking in this game in which I gotta say wow. People who hack in this game are WAY TOO COMFORTABLE in cheating. From what I've seen these hackers walk around like ""Yeah I'm cheating....The f*** you gonna do about it?!"" In some instances they don't even try to hide the fact that they are cheating which is amazing in a depressing kind of way. Noticed a guy on my team straight destroying people on the other team with just a handgun all the way on the other side of the map. Not saying such a thing is impossible but to have such a high kill count with just a handgun shooting at extreme distances is not something a person can pull off constantly without cheating. But not to worry the other team had their own hacker(s) as well so I guess the equation balanced itself out in a kind of psychotic way. Shame on me for not noticing this sooner. I get rushed by a guy with a shotgun and realize that NOT ONCE during the entire match has he reloaded or ran out of ammo as he is rampaging around the map which is rather suspect if you ask me.  This game basically took all the elements people enjoy in shooter games and combined them together but their execution in designing around these concepts was done in a very mediocre manner. The problem with the designers is that they don't have a clear understanding of why people like or even enjoy these particular elements in the gameplay. I can only tell you about my personal experience and opinion with the game so if you're feeling brave enough to play for yourself (Who knows you miles may vary)",False,True
Physics are fun but how is this not a 2014 game? Literally the same sh*t as the last game.,False,False
Horrible and boring,False,True
"EDIT: I've played longer than 2 hours. I've played 48 hours on Xbox One. That brings a total of 50 hours. So before you comment ""you'only played 2 hours"" please think again and realise Steam is not the only way to play games. I also state I HAD A LOT OF FUN IN ARK.  By all means a fun game with lots to do.  However, I do not accept paid DLC when in Early Access. I do not accept unnecessary price hiking and I certainly do not accept greed and milking the consumers for every little cent they have. We need to stand against this, being milked by dlc, season passes, pre order bonuses and suits who don't understand gaming from the consumer side of things. Suits that only have interest in figures and numbers. I have not bought DLC for a long time now and only plan to support DLC when it's needed WELL AFTER release date. A good example would be Witcher 3. As for day 1 DLC...Pfft. Will never touch with a barge pole. That being said, I love gaming, I grew up gaming and will be gaming till I die. I enjoyed triple-a titles only but all of the milking has turned me sour on AAA Games and I really don't enjoy them as much as indie games now.",False,True
not very nice anymore. They screwed up the update,False,True
it's boring,False,False
CS:GO became kidnite + cod.,False,False
Update legacy rust. New rust is bad and lame. Screw you Garry.,False,True
The game is not bad but it's not worth buying and this new games keep abusing achievements.  Dont buy it it's a TRAP,False,False
trash refund,False,False
GET GAME CRASH EVERY MINUTE!!! FIX IT!,False,False
its sucks the game have bugs pls delet it its SUCK AS HELL i am the only one that  lose i played 5 matches and i lost them ITS SUCKS,False,False
"not recommend, the graphics is too ♥♥♥♥ and the servers are lag as hell. If you want to this kinda game i recommend you to play GTA V.. Well... If you really want to play this it's up to you",False,True
"Hacker infested, unstable / perfomance lacking and unbalanced ♥♥♥♥ game do not recommend",False,False
Early Acces since 2013.,False,True
"It was fun at first but after about 2 hours when you've managed to experience a big part of the combat it becomes apperant that the combat is more shallow than the older DMC games and way easier. Getting up to SSS rank in combat can be done by about 3-4 combos in large clusers. All in all the game isn't horrible but doesn't hold up if compared to other DMC games. If you've never played older DMC games or you're more of a casual player I recommend picking DmC up as an introduction to the series. If you're a veteran DMC player I'd recommend you pirate it and decide for yourself. It's very hit and miss for veterans but the key to enjoying it is to see it as a spinoff, not a true DMC game.",False,False
Only thing i've experienced was team kill team kill...,False,True
---{Graphics}--- ☑ You forget what reality is ☐ Beautiful ☐ Good ☐ Decent ☐ Bad ☐ Don‘t look too long at it ☐ Paint.exe ---{Gameplay}--- ☐ Very good ☐ Good ☐ It‘s just gameplay ☐ Mehh ☐ Starring at walls is better ☑ Just don‘t ---{Audio}--- ☐ Eargasm ☐ Very good ☐ Good ☐ Not too bad ☐ Bad ☑ Earrape ---{Audience}--- ☐ Kids ☐ Teens ☐ Adults ☐ Human ☑ Lizards ---{PC Requirements}--- ☐ Check if you can run paint ☐ Potato ☐ Decent ☑ Fast ☐ Ask NASA if they have a spare computer ---{Difficulity}--- ☐ Just press ‚A‘ ☐ Easy ☑ Significant brain usage ☐ Easy to learn / Hard to master ☐ Difficult ☐ Dark Souls ---{Grind}--- ☑ Nothing to grind ☐ Only if u care about leaderboards/ranks ☐ Isnt necessary to progress ☐ Average grind level ☐ Too much grind ☐ You‘ll need a second life for grinding ---{Story}--- ☑ Story? ☐ Text or Audio floating around ☐ Average ☐ Good ☐ Lovely ☐ It‘ll replace your life ---{Game Time}--- ☐ Long enough for a cup of coffee ☐ Short ☐ Average ☐ Long ☑ To infinity and beyond ---{Price}--- ☑ It’s free! ☐ Worth the price ☐ If u have some spare money left ☐ Not recommended ☐ You could also just burn your money ---{Bugs}--- ☐ Never heard of ☐ Minor bugs ☐ Can get annoying ☐ ARK: Survival Evolved ☑ The game itself is a big terrarium for bugs,False,True
IT IS UNPOLISHED AND MAYBE THE WORST GAME I EVER PLAYED AND THE GODAWFUL MUSIC MAKES ME SLAM MY HEAD ON THE FLOOR,False,False
This game is a dumpster fire,False,False
"The worst Expansion for TBoI, period. First of all you can't really use Mods like Item Desciption or cHUD without giving up the Chance to Advance in the Game because you lose the Ability to get Achievements and Items into the Basement. Also its a Cluster**** with the new Enemys they are not really Special just extremly high in Spawnrate so your Rooms are more often than not completly full with Enemys even on the First 2^ Stages its alredy ""HARDER"" except its more like ""THERE IS MORE SO YOU DIE FASTER AND CANT DO ANYTHING AGAINST IT"" So my Tip is: Get Afterbirth (its amazing) and dont buy this Piece of bad Software!",False,False
"Steamapps > common > Ark survival evolved > ""optimizasyon bulunamadı""",False,False
"DO NOT PAY FULL PRICE FOR THIS ITS BROKEN TOXIC AND THE DEVS DONT CARE... I use to enjoy playing this game but these days its just not fun to play... Also the devs care not for the long term players because they are more focused on how to rip people off with each dlc they bring out. DLCs on release are really good then the devs nerf the hell out of the killer or survivors perks or play style because of moaning newcomers screaming for nerfs to be done. This game feels like its still in beta or early access with all the bugs and broken mechanics such as hit boxes. Also I was invited to complete 20 games on the vanilla ptb no perks no add on's etc with the promise of a reward. I did not get said reward so I had to contact customer support 4 days of them asking me to provide proof which I did they finally got back to me and said... Thank you for your patience. ROVER have checked their data and are now certain that all users who were entitled to receive their refunds have now had them. Unfortunately, if you still have not received these bloodpoints and shards, then this means you did not fulfil the experiment's criteria. There are several possible reasons for this: - You did not play the required number of valid games - You played multiple games with items/perks equipped - You disconnected too many times - You did not solo queue - You played on the ""live"" build, not the specific PTB environment - You were not invited to the test Their decision is final and we will not look to overturn this. I am sorry for any disappointment this may cause, but we are unable to assist you further with this query. So they ignore all the proof I sent them ie video evidence of all my games steam id and copy of my email and said we will ignore your proof and not pay you for your time you invested in us. If its not bad enough these devs care not for the long term players they are killing their own game by bringing out great new content then when many have brought said DLCs they then nerf them into the ground. I use to enjoy playing this game but these days its just not fun to play...",False,False
"Dear BlankMediaGames: That breach is bringing you real pain. You deserve every once of it. You do not answer anybody and were VERY LATE in letting us know about it. You filthy lazy people put us in danger and risk for your fat lazy belly. 7 milion of us. you are a truly bad group of people, you do not deserve to earn money from your very poor choices and your laziness. Your website doesn't even have SSL encryption, you noob clowns are truly a joke for every honest worker outside. Stay away from those criminals. STAY AWAY FROM EVERY GAME OF BlankMediaGames!",False,False
"Nunca perca o seu tempo jogando esta bosta. Antes do The New Z vir para a Steam eles resetaram o servidor inteiro e todos os jogadores perderam tudo o que tinham desde os itens até as skins, inclusive skins que na época só dava pra comprar com GC (dinheiro real), basicamente mesmo quem pagou pra ter algo diferente na época também perdeu. Never waste your time playing this ♥♥♥♥. Before The New Z come to Steam they reset the entire server and all players lost all items even the skins, including skins that at the time was bought with GC (real money), basically even those who paid to have something different at the time also lost.",False,False
I am NOT A FURRRYYYYYYYYYYYYYYYY PLS HELP MEEEE!!!!!!!!!,False,False
♥♥♥♥ GAME DON't Play If u Get for Free Total full of bugs they say reloaded and nothing improved just reloaded tag chutiye devs,False,False
the game is ♥♥♥♥ you can have it back but i want my money -999/10,False,False
"Reviews are mostly negative, don't know why I have the game, or how I got it. Screenshots are not appealing to me.",False,False
"This game has gone downhill. Before all these updates i was a happy player but now everything is unlocked and i have access to all items at my level, i feel i have wasted time grinding for techpoints.",False,True
"Broken gameplay, broken FPS, broken achievements, broken  . Imagine playing a modern-day FPS on a twenty year old computer, that's what the frame rate looks like. Wish I'd ""played"" it sooner so I could still get a refund...",False,True
"fairly interesting and has some potential but in its current state it would probably be easier to make a game from scratch than to base something off Onset. the vehicles and core mechanics have a very asset flippy feel to them and you have little control over the existing world. you could say it will be a much more polished game in a year but despite how much i'd like to see it happen, having roamed around i personally don't think the team has sufficient talent and resources to pull off what they're trying to achieve",False,True
"full of hackers and bots , nobody wants to play this game anymore , sounds ingame are incredible terrible",False,False
"edit: updating review. evidently its getting some attention, so I figured I might as well expand and clarify. tl;dr edition: neither good nor fun. do not buy unless its deeply discounted. I can not refer this game in good faith. There are 2 major things wrong with How to Survive. Firstly, take a look at the DLC. If How to Survive truly is an indie game, control of the project has been overtaken by greedhead corporate dumb think leadership. Someone (likely 505 Games) has opted to make DLCs out of basic features that should have been part of the basic game. Examples are an extra harder difficulty and a hardcore feature. Other DLCs (Heatwave) resemble what would have been unlockables for games only a generation ago. Lastly there are the DLCs that suggest the core game was released unfinished taking the cutting room floor scraps and selling them off as DLC when they got to them later. I don't know if the nickel and diming customers business model bothers you, but it sure as hell bothers me. The second problem is the game itself. Its not good. How to Survive is a perfect example of the tidalwave of schlock being put out by the burgeonning indie industry. It is an inferior imitation of mainstream titles like Diablo and Torchlight. It tries to be unique and original with additional survival features like hunger, thirst, and sleepiness, but they're implemented in a way that make the game tedious and annoying. The quality is painfully amateur and inconsistent. Struggle as a melee character, but have 2 triple bladed boomerangs and you're so golden the game gets dull. The content is particularly slim. Each island is painfully small. And the game itself manages to be as repetitive as Diablo and Torchlight, but in the most flat, boring, and completely unrewarding manner possible. How to Survive lives up to its lousy meta score. No idea why this game has such an overwhelmingly high positive customer review count. The $15 asking price with the lazy DLCs is crazy to me. Other games How to Survive is trying to be are the same exact price and offer more and better quality content minus the annoying survival gimmicks and DLC. Specifically either of the Torchlight games. Honestly, my recommendation is to not buy How to Survive at all. If you absolutely must take the plunge, as stated in the tl;dr above, buy it when its 80-90% off. That way you won't feel too ripped off when you find out how painfully below average it is.",False,False
"Everytime i get kicked out from the Servers, fix that",False,False
slow loading screen game stuck at _authorization uninstalled,False,True
"Finally I can take my revenge on this ""piece of crap"" developer. I got this game from another giveaway (the third one, hahahaha, thank you for this key, I can finally write a negative review). Game was revoked one time from my account and God bless that was the only one time and I did not activate one more key (which I had from previus scam giveaway) because this game will be revoked from my account two times. Developer banned me in discuss group because I wrote some words of truth about him and his irresponsible team. He spoke gibberish and he thought that people will believe him. I'm 99% sure that he revoked those keys due to sell this crappy game in a bundle. Because of his stupidity my account might be flagged by Valve. Do not buy this low quality game.",False,False
"Boring story and awful terrain graphic. Good this was free to try, otherwise I would've wasted my dough if I had bought the key.",False,False
"Want to work around in a forest for many hours only finding animals you cannot kill, this is the game you want to get. It included walking around with a rifle in your hand growing rust, a camera to take a nice picture of the scenery which includes no wildlife at all and some deer mating call can which makes funny noices to keep you mildly entertained.",False,False
Trash,False,False
Too many racists,False,False
"Recommend: Nope. Not even for .49 cents.  I've played a lot of indie B flick horror games cause I enjoy the genre. I figured negative reviews or not this would still have something to enjoy. I was wrong.  First I had to use third party software to lock the mouse to the game window to avoid my other 3 monitors but at least it did stretch to 2560x1080. Not that it helped visually. The game is dark and the flashlight doesn't seem to work as shown in screenshots.  A few comparison snips for your own judgement.  Definitely not the flashlight coverage shown in the store screenshots.  In a room with some chairs and a small TV.  The chairs in back light up from all angles, but the ones closest to me do not. Nor is there a ring of light as most dark games with flashlights.  Doors stand out pretty nicely as does blood splatter :D: but you can't see much in the halls to know where you can or can't walk. So lot's of getting stuck in objects as its just blackness.  Upstairs view next to a railing looking down at the bad guy. Makes finding his location nice, but you're still fighting the environment like Pitch Black or The Chronicles of Riddick :happypirate:  So getting past the visual, we have our bad   creature that chases you. Wow is he sensitive! If i moved before he came down the stairs and walked off in the opposite direction he was coming at me. Granted he is slow so you have that to your advantage. At one point he was upstairs and I turned my flashlight on downstairs and he came after me as well. So it seems even if it doesn't do much for you, it certainly helps to conclude your game faster. Reset back to the menu to try again.",False,False
Not that great of a game in my opinion.,False,False
